Temperature,Humidity,Time
24.00,72,2026-04-27 07:59:49
24.00,72,2026-04-27 07:59:55
24.00,72,2026-04-27 08:00:00
24.00,72,2026-04-27 08:00:06
24.00,72,2026-04-27 08:00:12
24.00,72,2026-04-27 08:00:17
23.80,71,2026-04-27 08:00:23
23.80,71,2026-04-27 08:00:29
23.80,71,2026-04-27 08:00:35
23.80,71,2026-04-27 08:00:40
23.80,71,2026-04-27 08:00:48
23.80,71,2026-04-27 08:00:54
23.80,71,2026-04-27 08:01:00
23.80,71,2026-04-27 08:01:05
23.80,72,2026-04-27 08:01:12
23.80,72,2026-04-27 08:01:18
23.80,72,2026-04-27 08:01:23
23.80,72,2026-04-27 08:01:29
23.60,72,2026-04-27 08:01:35
23.60,72,2026-04-27 08:01:41
23.60,72,2026-04-27 08:01:47
23.60,72,2026-04-27 08:01:52
23.60,72,2026-04-27 08:01:58
23.60,72,2026-04-27 08:02:04
23.60,72,2026-04-27 08:02:09
23.60,72,2026-04-27 08:02:15
23.60,72,2026-04-27 08:02:21
23.60,72,2026-04-27 08:02:27
23.60,71,2026-04-27 08:02:32
23.60,72,2026-04-27 08:02:38
23.60,72,2026-04-27 08:02:44
23.60,72,2026-04-27 08:02:50
23.60,72,2026-04-27 08:02:56
23.60,72,2026-04-27 08:03:03
23.60,72,2026-04-27 08:03:10
23.60,72,2026-04-27 08:03:16
23.60,72,2026-04-27 08:03:21
23.60,71,2026-04-27 08:03:27
23.60,72,2026-04-27 08:03:33
23.60,72,2026-04-27 08:03:39
23.60,71,2026-04-27 08:03:44
23.60,71,2026-04-27 08:03:50
23.60,71,2026-04-27 08:03:56
23.60,71,2026-04-27 08:04:02
23.60,71,2026-04-27 08:04:08
23.60,71,2026-04-27 08:04:16
23.40,71,2026-04-27 08:04:21
23.40,71,2026-04-27 08:04:27
23.40,71,2026-04-27 08:04:34
23.60,71,2026-04-27 08:04:39
23.40,71,2026-04-27 08:04:45
23.40,71,2026-04-27 08:04:51
23.40,71,2026-04-27 08:04:56
23.40,71,2026-04-27 08:05:02
23.40,71,2026-04-27 08:05:08
23.40,71,2026-04-27 08:05:13
23.40,71,2026-04-27 08:05:19
23.40,71,2026-04-27 08:05:24
23.40,71,2026-04-27 08:05:30
23.40,71,2026-04-27 08:05:36
23.40,71,2026-04-27 08:05:42
23.40,71,2026-04-27 08:05:48
23.40,71,2026-04-27 08:05:54
23.40,71,2026-04-27 08:05:59
23.40,71,2026-04-27 08:06:05
23.40,71,2026-04-27 08:06:11
23.40,71,2026-04-27 08:06:16
23.40,71,2026-04-27 08:06:23
23.40,71,2026-04-27 08:06:28
23.40,70,2026-04-27 08:06:34
23.40,71,2026-04-27 08:06:40
23.40,71,2026-04-27 08:06:46
23.40,71,2026-04-27 08:06:51
23.40,71,2026-04-27 08:06:58
23.40,71,2026-04-27 08:07:04
23.40,71,2026-04-27 08:07:09
23.40,71,2026-04-27 08:07:15
23.40,70,2026-04-27 08:07:21
23.40,70,2026-04-27 08:07:27
23.10,70,2026-04-27 08:07:32
23.10,70,2026-04-27 08:07:38
23.10,70,2026-04-27 08:07:45
23.40,70,2026-04-27 08:07:51
23.40,70,2026-04-27 08:07:56
23.10,70,2026-04-27 08:08:02
23.10,70,2026-04-27 08:08:08
23.10,70,2026-04-27 08:08:14
23.10,70,2026-04-27 08:08:20
23.10,70,2026-04-27 08:08:25
23.10,70,2026-04-27 08:08:32
23.10,70,2026-04-27 08:08:37
23.10,70,2026-04-27 08:08:43
23.10,70,2026-04-27 08:08:49
23.10,70,2026-04-27 08:08:55
23.10,70,2026-04-27 08:09:01
23.10,69,2026-04-27 08:09:06
23.10,69,2026-04-27 08:09:12
23.10,69,2026-04-27 08:09:18
23.10,69,2026-04-27 08:09:24
23.10,69,2026-04-27 08:09:30
23.10,70,2026-04-27 08:09:35
23.10,70,2026-04-27 08:09:40
23.10,70,2026-04-27 08:09:46
23.10,70,2026-04-27 08:09:52
23.10,70,2026-04-27 08:09:58
23.10,70,2026-04-27 08:10:05
23.10,69,2026-04-27 08:10:11
23.10,69,2026-04-27 08:10:17
23.10,69,2026-04-27 08:10:23
23.10,69,2026-04-27 08:10:29
23.10,69,2026-04-27 08:10:34
23.10,70,2026-04-27 08:10:41
23.10,70,2026-04-27 08:10:46
23.10,70,2026-04-27 08:10:52
23.10,70,2026-04-27 08:10:59
23.10,70,2026-04-27 08:11:04
23.10,70,2026-04-27 08:11:10
23.10,70,2026-04-27 08:11:16
23.10,70,2026-04-27 08:11:22
23.10,70,2026-04-27 08:11:28
23.10,70,2026-04-27 08:11:35
23.10,70,2026-04-27 08:11:42
23.10,71,2026-04-27 08:11:47
23.10,71,2026-04-27 08:11:53
23.10,71,2026-04-27 08:11:59
23.10,71,2026-04-27 08:12:05
23.10,71,2026-04-27 08:12:11
23.10,71,2026-04-27 08:12:16
23.10,71,2026-04-27 08:12:22
23.10,71,2026-04-27 08:12:28
23.10,71,2026-04-27 08:12:34
23.10,71,2026-04-27 08:12:39
23.10,71,2026-04-27 08:12:45
23.40,71,2026-04-27 08:12:50
23.40,71,2026-04-27 08:12:56
23.10,71,2026-04-27 08:13:02
23.40,71,2026-04-27 08:13:08
23.40,71,2026-04-27 08:13:14
23.40,71,2026-04-27 08:13:20
23.40,71,2026-04-27 08:13:25
23.40,71,2026-04-27 08:13:31
23.40,71,2026-04-27 08:13:37
23.40,71,2026-04-27 08:13:43
23.40,71,2026-04-27 08:13:49
23.40,71,2026-04-27 08:13:54
23.40,71,2026-04-27 08:14:00
23.40,71,2026-04-27 08:14:06
23.40,71,2026-04-27 08:14:12
23.60,71,2026-04-27 08:14:18
23.40,72,2026-04-27 08:14:24
23.40,71,2026-04-27 08:14:30
23.60,71,2026-04-27 08:14:35
23.60,72,2026-04-27 08:14:41
23.60,72,2026-04-27 08:14:47
23.60,72,2026-04-27 08:14:53
23.60,72,2026-04-27 08:14:58
23.60,72,2026-04-27 08:15:04
23.60,72,2026-04-27 08:15:10
23.60,72,2026-04-27 08:15:15
23.60,71,2026-04-27 08:15:21
23.60,72,2026-04-27 08:15:27
23.60,71,2026-04-27 08:15:32
23.60,72,2026-04-27 08:15:38
23.60,71,2026-04-27 08:15:44
23.60,71,2026-04-27 08:15:50
23.60,71,2026-04-27 08:15:56
23.60,71,2026-04-27 08:16:01
23.60,71,2026-04-27 08:16:07
23.80,71,2026-04-27 08:16:13
23.60,71,2026-04-27 08:16:18
23.80,71,2026-04-27 08:16:24
23.80,71,2026-04-27 08:16:30
23.80,71,2026-04-27 08:16:35
23.80,71,2026-04-27 08:16:41
23.80,71,2026-04-27 08:16:47
23.80,71,2026-04-27 08:16:53
23.80,71,2026-04-27 08:16:59
23.80,71,2026-04-27 08:17:04
23.80,71,2026-04-27 08:17:10
23.80,71,2026-04-27 08:17:16
23.80,71,2026-04-27 08:17:22
23.80,71,2026-04-27 08:17:28
23.80,71,2026-04-27 08:17:34
23.80,71,2026-04-27 08:17:40
23.80,71,2026-04-27 08:17:46
23.80,71,2026-04-27 08:17:51
23.80,71,2026-04-27 08:17:57
24.00,71,2026-04-27 08:18:03
23.80,71,2026-04-27 08:18:08
24.00,71,2026-04-27 08:18:14
24.00,71,2026-04-27 08:18:20
24.00,71,2026-04-27 08:18:25
24.00,71,2026-04-27 08:18:31
24.00,71,2026-04-27 08:18:37
24.00,71,2026-04-27 08:18:43
24.00,71,2026-04-27 08:18:48
24.00,71,2026-04-27 08:18:54
24.00,71,2026-04-27 08:19:00
24.00,71,2026-04-27 08:19:07
24.00,71,2026-04-27 08:19:12
24.00,71,2026-04-27 08:19:18
24.00,71,2026-04-27 08:19:24
24.00,71,2026-04-27 08:19:29
24.00,71,2026-04-27 08:19:35
24.00,71,2026-04-27 08:19:41
24.00,71,2026-04-27 08:19:47
24.00,71,2026-04-27 08:19:53
24.00,71,2026-04-27 08:19:58
24.00,71,2026-04-27 08:20:04
24.00,71,2026-04-27 08:20:11
24.00,71,2026-04-27 08:20:16
24.00,71,2026-04-27 08:20:22
24.00,71,2026-04-27 08:20:28
24.00,71,2026-04-27 08:20:34
24.00,71,2026-04-27 08:20:40
24.00,71,2026-04-27 08:20:46
24.00,71,2026-04-27 08:20:52
24.00,71,2026-04-27 08:20:57
24.00,71,2026-04-27 08:21:03
24.00,71,2026-04-27 08:21:09
24.00,71,2026-04-27 08:21:15
24.00,71,2026-04-27 08:21:20
24.30,71,2026-04-27 08:21:26
24.30,71,2026-04-27 08:21:32
24.30,71,2026-04-27 08:21:38
24.30,71,2026-04-27 08:21:43
24.30,71,2026-04-27 08:21:49
24.30,71,2026-04-27 08:21:55
24.30,71,2026-04-27 08:22:01
24.30,71,2026-04-27 08:22:08
24.30,71,2026-04-27 08:22:14
24.30,71,2026-04-27 08:22:20
24.30,71,2026-04-27 08:22:25
24.30,70,2026-04-27 08:22:31
24.30,70,2026-04-27 08:22:37
24.30,70,2026-04-27 08:22:43
24.30,70,2026-04-27 08:22:48
24.30,70,2026-04-27 08:22:54
24.30,70,2026-04-27 08:23:00
24.30,70,2026-04-27 08:23:06
24.30,70,2026-04-27 08:23:12
24.30,70,2026-04-27 08:23:18
24.30,70,2026-04-27 08:23:25
24.30,70,2026-04-27 08:23:30
24.30,70,2026-04-27 08:23:36
24.30,70,2026-04-27 08:23:42
24.30,70,2026-04-27 08:23:48
24.30,70,2026-04-27 08:23:53
24.30,70,2026-04-27 08:24:00
24.30,70,2026-04-27 08:24:06
24.50,70,2026-04-27 08:24:12
24.30,70,2026-04-27 08:24:17
24.50,70,2026-04-27 08:24:23
24.30,70,2026-04-27 08:24:29
24.30,70,2026-04-27 08:24:34
24.30,70,2026-04-27 08:24:40
24.50,70,2026-04-27 08:24:46
24.50,70,2026-04-27 08:24:52
24.50,70,2026-04-27 08:24:58
24.50,70,2026-04-27 08:25:03
24.50,70,2026-04-27 08:25:09
24.50,70,2026-04-27 08:25:15
24.50,70,2026-04-27 08:25:21
24.50,70,2026-04-27 08:25:27
24.50,70,2026-04-27 08:25:33
24.50,70,2026-04-27 08:25:38
24.50,70,2026-04-27 08:25:44
24.50,70,2026-04-27 08:25:50
24.50,70,2026-04-27 08:25:56
24.50,70,2026-04-27 08:26:02
24.50,70,2026-04-27 08:26:07
24.50,70,2026-04-27 08:26:13
24.50,70,2026-04-27 08:26:19
24.50,70,2026-04-27 08:26:25
24.50,70,2026-04-27 08:26:31
24.50,70,2026-04-27 08:26:37
24.50,70,2026-04-27 08:26:42
24.50,70,2026-04-27 08:26:48
24.50,70,2026-04-27 08:26:54
24.50,70,2026-04-27 08:27:00
24.50,70,2026-04-27 08:27:06
24.50,69,2026-04-27 08:27:12
24.50,69,2026-04-27 08:27:18
24.50,69,2026-04-27 08:27:24
24.50,69,2026-04-27 08:27:29
24.50,69,2026-04-27 08:27:35
24.50,69,2026-04-27 08:27:41
24.50,69,2026-04-27 08:27:46
24.50,69,2026-04-27 08:27:52
24.50,69,2026-04-27 08:27:58
24.50,69,2026-04-27 08:28:03
24.50,69,2026-04-27 08:28:09
24.50,69,2026-04-27 08:28:15
24.50,69,2026-04-27 08:28:21
24.50,69,2026-04-27 08:28:26
24.50,69,2026-04-27 08:28:32
24.50,69,2026-04-27 08:28:38
24.50,69,2026-04-27 08:28:45
24.50,69,2026-04-27 08:28:50
24.50,69,2026-04-27 08:28:56
24.50,69,2026-04-27 08:29:02
24.50,69,2026-04-27 08:29:07
24.50,69,2026-04-27 08:29:13
24.50,69,2026-04-27 08:29:19
24.50,69,2026-04-27 08:29:25
24.50,69,2026-04-27 08:29:30
24.50,69,2026-04-27 08:29:36
24.50,69,2026-04-27 08:29:42
24.50,69,2026-04-27 08:29:50
24.50,69,2026-04-27 08:29:56
24.50,69,2026-04-27 08:30:01
24.50,69,2026-04-27 08:30:10
24.50,69,2026-04-27 08:30:15
24.70,69,2026-04-27 08:30:21
24.50,69,2026-04-27 08:30:28
24.70,69,2026-04-27 08:30:33
24.70,69,2026-04-27 08:30:39
24.70,69,2026-04-27 08:30:45
24.70,69,2026-04-27 08:30:51
24.70,69,2026-04-27 08:30:57
24.70,69,2026-04-27 08:31:02
24.70,69,2026-04-27 08:31:08
24.70,69,2026-04-27 08:31:14
24.70,69,2026-04-27 08:31:20
24.70,69,2026-04-27 08:31:25
24.70,69,2026-04-27 08:31:31
24.70,69,2026-04-27 08:31:37
24.70,69,2026-04-27 08:31:43
24.70,69,2026-04-27 08:31:48
24.70,69,2026-04-27 08:31:54
24.70,69,2026-04-27 08:32:01
24.70,69,2026-04-27 08:32:06
24.70,69,2026-04-27 08:32:12
24.70,69,2026-04-27 08:32:18
24.70,69,2026-04-27 08:32:24
24.70,69,2026-04-27 08:32:29
24.70,69,2026-04-27 08:32:35
24.70,69,2026-04-27 08:32:41
24.70,69,2026-04-27 08:32:47
24.70,69,2026-04-27 08:32:52
24.70,69,2026-04-27 08:32:58
24.70,69,2026-04-27 08:33:04
24.70,69,2026-04-27 08:33:09
24.70,69,2026-04-27 08:33:15
24.70,69,2026-04-27 08:33:21
24.70,69,2026-04-27 08:33:27
24.70,71,2026-04-27 08:33:32
24.70,71,2026-04-27 08:33:38
24.70,71,2026-04-27 08:33:45
24.70,71,2026-04-27 08:33:51
24.70,71,2026-04-27 08:33:56
24.70,71,2026-04-27 08:34:02
24.70,71,2026-04-27 08:34:08
24.70,71,2026-04-27 08:34:13
24.70,70,2026-04-27 08:34:19
24.70,70,2026-04-27 08:34:25
24.70,70,2026-04-27 08:34:31
24.70,70,2026-04-27 08:34:36
24.70,70,2026-04-27 08:34:42
24.70,70,2026-04-27 08:34:48
24.70,70,2026-04-27 08:34:54
24.70,70,2026-04-27 08:34:59
24.70,70,2026-04-27 08:35:05
24.70,70,2026-04-27 08:35:12
24.70,70,2026-04-27 08:35:17
24.70,70,2026-04-27 08:35:23
24.70,70,2026-04-27 08:35:29
24.70,70,2026-04-27 08:35:35
24.70,70,2026-04-27 08:35:40
24.70,70,2026-04-27 08:35:46
24.70,70,2026-04-27 08:35:52
24.70,70,2026-04-27 08:35:58
24.70,70,2026-04-27 08:36:03
24.70,70,2026-04-27 08:36:09
24.70,70,2026-04-27 08:36:15
24.70,70,2026-04-27 08:36:20
24.70,70,2026-04-27 08:36:26
24.70,70,2026-04-27 08:36:33
24.70,70,2026-04-27 08:36:39
25.00,70,2026-04-27 08:36:45
24.70,70,2026-04-27 08:36:51
25.00,70,2026-04-27 08:36:57
24.70,70,2026-04-27 08:37:03
24.70,70,2026-04-27 08:37:09
24.70,70,2026-04-27 08:37:14
25.00,70,2026-04-27 08:37:20
24.70,70,2026-04-27 08:37:25
24.70,70,2026-04-27 08:37:31
25.00,70,2026-04-27 08:37:37
25.00,70,2026-04-27 08:37:43
24.70,70,2026-04-27 08:37:48
25.00,70,2026-04-27 08:37:54
24.70,70,2026-04-27 08:38:00
24.70,70,2026-04-27 08:38:05
25.00,70,2026-04-27 08:38:11
25.00,70,2026-04-27 08:38:17
25.00,70,2026-04-27 08:38:23
25.00,70,2026-04-27 08:38:28
24.70,70,2026-04-27 08:38:34
25.00,70,2026-04-27 08:38:40
25.00,70,2026-04-27 08:38:46
25.00,70,2026-04-27 08:38:51
25.00,70,2026-04-27 08:38:57
25.00,70,2026-04-27 08:39:03
25.00,70,2026-04-27 08:39:08
24.70,70,2026-04-27 08:39:14
25.00,70,2026-04-27 08:39:20
25.00,70,2026-04-27 08:39:26
25.00,70,2026-04-27 08:39:31
25.00,70,2026-04-27 08:39:37
25.00,70,2026-04-27 08:39:43
25.00,70,2026-04-27 08:39:48
25.00,70,2026-04-27 08:39:54
25.00,70,2026-04-27 08:40:00
25.00,70,2026-04-27 08:40:06
25.00,70,2026-04-27 08:40:12
25.00,70,2026-04-27 08:40:18
25.00,70,2026-04-27 08:40:24
25.00,70,2026-04-27 08:40:31
25.00,70,2026-04-27 08:40:38
25.00,70,2026-04-27 08:40:44
25.00,70,2026-04-27 08:40:53
25.00,70,2026-04-27 08:41:00
25.00,70,2026-04-27 08:41:07
25.00,70,2026-04-27 08:41:14
25.00,70,2026-04-27 08:41:20
25.00,70,2026-04-27 08:41:27
25.00,70,2026-04-27 08:41:34
25.00,70,2026-04-27 08:41:41
25.00,70,2026-04-27 08:41:46
25.00,70,2026-04-27 08:41:52
25.00,70,2026-04-27 08:41:58
25.00,70,2026-04-27 08:42:04
25.00,70,2026-04-27 08:42:10
25.00,70,2026-04-27 08:42:15
25.00,70,2026-04-27 08:42:21
25.00,70,2026-04-27 08:42:27
25.00,70,2026-04-27 08:42:33
25.00,70,2026-04-27 08:42:39
25.00,70,2026-04-27 08:42:44
25.00,70,2026-04-27 08:42:49
25.00,70,2026-04-27 08:42:55
25.00,70,2026-04-27 08:43:01
25.00,70,2026-04-27 08:43:07
25.00,70,2026-04-27 08:43:12
25.00,70,2026-04-27 08:43:18
25.00,70,2026-04-27 08:43:24
25.00,70,2026-04-27 08:43:30
25.00,70,2026-04-27 08:43:36
25.00,70,2026-04-27 08:43:42
25.00,70,2026-04-27 08:43:49
25.00,70,2026-04-27 08:43:54
25.00,70,2026-04-27 08:44:00
25.00,70,2026-04-27 08:44:06
25.00,70,2026-04-27 08:44:11
25.00,70,2026-04-27 08:44:18
25.00,70,2026-04-27 08:44:24
25.00,70,2026-04-27 08:44:30
25.00,70,2026-04-27 08:44:35
25.00,70,2026-04-27 08:44:41
25.00,70,2026-04-27 08:44:47
25.00,70,2026-04-27 08:44:53
25.00,70,2026-04-27 08:44:58
25.00,70,2026-04-27 08:45:04
25.00,70,2026-04-27 08:45:10
25.00,70,2026-04-27 08:45:15
25.00,70,2026-04-27 08:45:21
25.00,70,2026-04-27 08:45:27
25.00,70,2026-04-27 08:45:33
25.00,70,2026-04-27 08:45:38
25.00,70,2026-04-27 08:45:44
25.00,70,2026-04-27 08:45:50
25.00,70,2026-04-27 08:45:56
25.00,69,2026-04-27 08:46:02
25.00,70,2026-04-27 08:46:07
25.00,70,2026-04-27 08:46:13
25.00,70,2026-04-27 08:46:19
25.00,70,2026-04-27 08:46:24
25.00,70,2026-04-27 08:46:30
25.00,70,2026-04-27 08:46:36
25.00,70,2026-04-27 08:46:42
25.00,69,2026-04-27 08:46:48
25.00,69,2026-04-27 08:46:54
25.00,69,2026-04-27 08:47:00
25.00,69,2026-04-27 08:47:06
25.00,69,2026-04-27 08:47:11
25.00,69,2026-04-27 08:47:17
25.00,69,2026-04-27 08:47:23
25.00,69,2026-04-27 08:47:28
25.00,69,2026-04-27 08:47:34
25.00,69,2026-04-27 08:47:40
25.00,69,2026-04-27 08:47:46
25.00,69,2026-04-27 08:47:51
25.00,69,2026-04-27 08:47:57
25.00,69,2026-04-27 08:48:03
25.60,69,2026-04-27 08:48:08
25.00,69,2026-04-27 08:48:14
25.00,69,2026-04-27 08:48:20
25.00,69,2026-04-27 08:48:25
25.00,69,2026-04-27 08:48:31
25.00,69,2026-04-27 08:48:37
25.60,69,2026-04-27 08:48:43
25.00,69,2026-04-27 08:48:49
25.00,69,2026-04-27 08:48:54
25.00,69,2026-04-27 08:49:00
25.60,69,2026-04-27 08:49:07
25.60,69,2026-04-27 08:49:13
25.00,69,2026-04-27 08:49:18
25.00,69,2026-04-27 08:49:24
25.00,69,2026-04-27 08:49:30
25.60,69,2026-04-27 08:49:36
25.00,69,2026-04-27 08:49:41
25.00,69,2026-04-27 08:49:47
25.60,69,2026-04-27 08:49:53
25.00,69,2026-04-27 08:49:59
25.60,69,2026-04-27 08:50:05
25.60,69,2026-04-27 08:50:11
25.60,69,2026-04-27 08:50:17
25.00,69,2026-04-27 08:50:22
25.00,69,2026-04-27 08:50:28
25.00,69,2026-04-27 08:50:34
25.60,69,2026-04-27 08:50:40
25.60,69,2026-04-27 08:50:46
25.60,69,2026-04-27 08:50:51
25.60,69,2026-04-27 08:50:57
25.60,69,2026-04-27 08:51:03
25.60,69,2026-04-27 08:51:09
25.60,69,2026-04-27 08:51:14
25.60,69,2026-04-27 08:51:21
25.60,69,2026-04-27 08:51:26
25.60,69,2026-04-27 08:51:32
25.60,69,2026-04-27 08:51:38
25.60,69,2026-04-27 08:51:44
25.60,69,2026-04-27 08:51:51
25.60,69,2026-04-27 08:51:57
25.60,69,2026-04-27 08:52:03
25.60,69,2026-04-27 08:52:09
25.60,69,2026-04-27 08:52:14
25.60,69,2026-04-27 08:52:20
25.60,69,2026-04-27 08:52:26
25.60,69,2026-04-27 08:52:31
25.60,69,2026-04-27 08:52:37
25.60,69,2026-04-27 08:52:43
25.60,69,2026-04-27 08:52:49
25.60,69,2026-04-27 08:52:55
25.60,69,2026-04-27 08:53:00
25.60,69,2026-04-27 08:53:06
25.60,69,2026-04-27 08:53:12
25.60,69,2026-04-27 08:53:18
25.60,69,2026-04-27 08:53:24
25.60,69,2026-04-27 08:53:30
25.60,69,2026-04-27 08:53:35
25.60,69,2026-04-27 08:53:41
25.60,69,2026-04-27 08:53:47
25.60,69,2026-04-27 08:53:53
25.60,69,2026-04-27 08:53:58
25.60,69,2026-04-27 08:54:04
25.60,69,2026-04-27 08:54:10
25.60,69,2026-04-27 08:54:15
25.60,69,2026-04-27 08:54:21
25.60,69,2026-04-27 08:54:27
25.60,69,2026-04-27 08:54:33
25.60,69,2026-04-27 08:54:38
25.60,69,2026-04-27 08:54:44
25.60,69,2026-04-27 08:54:50
25.60,69,2026-04-27 08:54:56
25.60,69,2026-04-27 08:55:01
25.60,69,2026-04-27 08:55:07
25.60,69,2026-04-27 08:55:13
25.60,69,2026-04-27 08:55:18
25.60,69,2026-04-27 08:55:24
25.60,69,2026-04-27 08:55:30
25.60,69,2026-04-27 08:55:36
25.60,69,2026-04-27 08:55:41
25.60,69,2026-04-27 08:55:47
25.60,69,2026-04-27 08:55:53
25.60,69,2026-04-27 08:55:58
25.60,69,2026-04-27 08:56:04
25.60,69,2026-04-27 08:56:10
25.60,69,2026-04-27 08:56:16
25.60,69,2026-04-27 08:56:21
25.60,69,2026-04-27 08:56:28
25.60,69,2026-04-27 08:56:34
25.60,69,2026-04-27 08:56:40
25.60,69,2026-04-27 08:56:45
25.60,69,2026-04-27 08:56:51
25.60,69,2026-04-27 08:56:57
25.60,69,2026-04-27 08:57:03
25.60,69,2026-04-27 08:57:09
25.60,69,2026-04-27 08:57:14
25.60,69,2026-04-27 08:57:20
25.60,69,2026-04-27 08:57:26
25.60,69,2026-04-27 08:57:32
25.60,69,2026-04-27 08:57:37
25.60,69,2026-04-27 08:57:44
25.60,69,2026-04-27 08:57:49
25.60,69,2026-04-27 08:57:55
25.60,69,2026-04-27 08:58:01
25.60,69,2026-04-27 08:58:07
25.60,69,2026-04-27 08:58:13
25.60,69,2026-04-27 08:58:18
25.60,69,2026-04-27 08:58:24
25.60,69,2026-04-27 08:58:30
25.60,69,2026-04-27 08:58:36
25.60,69,2026-04-27 08:58:42
25.60,69,2026-04-27 08:58:48
25.60,69,2026-04-27 08:58:53
25.60,69,2026-04-27 08:58:59
25.60,69,2026-04-27 08:59:05
25.60,69,2026-04-27 08:59:11
25.60,69,2026-04-27 08:59:17
25.60,69,2026-04-27 08:59:22
25.60,69,2026-04-27 08:59:28
25.60,69,2026-04-27 08:59:34
25.60,69,2026-04-27 08:59:41
25.60,69,2026-04-27 08:59:46
25.90,69,2026-04-27 08:59:53
25.60,69,2026-04-27 08:59:58
25.90,69,2026-04-27 09:00:04
25.60,69,2026-04-27 09:00:10
25.60,69,2026-04-27 09:00:16
25.90,69,2026-04-27 09:00:21
25.60,69,2026-04-27 09:00:27
25.90,69,2026-04-27 09:00:33
25.60,69,2026-04-27 09:00:39
25.90,69,2026-04-27 09:00:44
25.90,69,2026-04-27 09:00:50
25.90,69,2026-04-27 09:00:56
25.90,69,2026-04-27 09:01:01
25.90,69,2026-04-27 09:01:07
25.90,69,2026-04-27 09:01:13
25.90,69,2026-04-27 09:01:19
25.90,69,2026-04-27 09:01:26
25.90,69,2026-04-27 09:01:32
25.90,69,2026-04-27 09:01:37
25.90,69,2026-04-27 09:01:43
25.90,69,2026-04-27 09:01:49
25.90,69,2026-04-27 09:01:55
25.90,69,2026-04-27 09:02:01
25.90,69,2026-04-27 09:02:07
25.90,69,2026-04-27 09:02:12
25.90,69,2026-04-27 09:02:18
25.60,69,2026-04-27 09:02:24
25.90,69,2026-04-27 09:02:30
25.90,69,2026-04-27 09:02:37
25.90,69,2026-04-27 09:02:43
25.90,69,2026-04-27 09:02:48
25.90,69,2026-04-27 09:02:54
25.90,69,2026-04-27 09:03:01
25.90,69,2026-04-27 09:03:06
25.90,69,2026-04-27 09:03:12
25.90,69,2026-04-27 09:03:18
25.90,69,2026-04-27 09:03:24
25.90,69,2026-04-27 09:03:29
25.90,69,2026-04-27 09:03:35
25.90,69,2026-04-27 09:03:41
25.90,69,2026-04-27 09:03:49
25.90,69,2026-04-27 09:03:55
25.90,69,2026-04-27 09:04:00
25.90,69,2026-04-27 09:04:07
25.90,69,2026-04-27 09:04:12
25.90,69,2026-04-27 09:04:18
25.90,69,2026-04-27 09:04:24
25.90,69,2026-04-27 09:04:30
25.90,69,2026-04-27 09:04:36
25.90,69,2026-04-27 09:04:41
25.90,69,2026-04-27 09:04:47
25.90,69,2026-04-27 09:04:53
25.90,69,2026-04-27 09:04:59
25.90,69,2026-04-27 09:05:04
25.90,69,2026-04-27 09:05:11
25.90,69,2026-04-27 09:05:17
25.90,69,2026-04-27 09:05:22
25.90,69,2026-04-27 09:05:28
25.90,69,2026-04-27 09:05:35
25.90,69,2026-04-27 09:05:40
25.90,69,2026-04-27 09:05:46
25.90,69,2026-04-27 09:05:52
25.90,69,2026-04-27 09:05:58
25.90,69,2026-04-27 09:06:03
25.90,69,2026-04-27 09:06:09
25.90,69,2026-04-27 09:06:16
25.90,69,2026-04-27 09:06:21
25.90,69,2026-04-27 09:06:27
25.90,69,2026-04-27 09:06:33
25.90,69,2026-04-27 09:06:39
25.90,69,2026-04-27 09:06:44
25.90,69,2026-04-27 09:06:51
25.90,69,2026-04-27 09:06:57
25.90,69,2026-04-27 09:07:02
25.90,69,2026-04-27 09:07:08
25.90,69,2026-04-27 09:07:14
25.90,69,2026-04-27 09:07:21
26.20,69,2026-04-27 09:07:26
25.90,69,2026-04-27 09:07:32
26.20,69,2026-04-27 09:07:38
25.90,69,2026-04-27 09:07:44
25.90,69,2026-04-27 09:07:50
25.90,69,2026-04-27 09:07:55
25.90,69,2026-04-27 09:08:01
26.20,69,2026-04-27 09:08:07
25.90,69,2026-04-27 09:08:13
26.20,69,2026-04-27 09:08:19
26.20,69,2026-04-27 09:08:24
25.90,69,2026-04-27 09:08:29
25.90,69,2026-04-27 09:08:35
26.20,69,2026-04-27 09:08:41
26.20,69,2026-04-27 09:08:47
26.20,69,2026-04-27 09:08:53
26.20,69,2026-04-27 09:08:58
26.20,69,2026-04-27 09:09:04
26.20,69,2026-04-27 09:09:10
26.20,69,2026-04-27 09:09:16
26.20,69,2026-04-27 09:09:22
26.20,69,2026-04-27 09:09:29
26.20,69,2026-04-27 09:09:34
26.20,69,2026-04-27 09:09:40
26.20,69,2026-04-27 09:09:46
26.20,69,2026-04-27 09:09:52
26.20,69,2026-04-27 09:09:58
26.20,69,2026-04-27 09:10:04
26.20,69,2026-04-27 09:10:09
26.20,69,2026-04-27 09:10:15
26.20,69,2026-04-27 09:10:21
26.20,69,2026-04-27 09:10:27
26.20,69,2026-04-27 09:10:33
26.20,69,2026-04-27 09:10:39
26.20,69,2026-04-27 09:10:44
26.20,69,2026-04-27 09:10:50
26.20,69,2026-04-27 09:10:56
26.20,69,2026-04-27 09:11:02
26.20,69,2026-04-27 09:11:08
26.20,69,2026-04-27 09:11:14
26.20,69,2026-04-27 09:11:19
26.20,69,2026-04-27 09:11:25
26.20,69,2026-04-27 09:11:31
